id,title,genre,point_avg
3015.0,Coma (1978),Thriller,3.38
3016.0,Creepshow (1982),Horror,3.16
3017.0,Creepshow 2 (1987),Horror,2.53
3018.0,Re-Animator (1985),Horror,3.48
3019.0,Drugstore Cowboy (1989),Crime|Drama,3.92
3020.0,Falling Down (1993),Action|Drama,3.45
3021.0,"Funhouse, The (1981)",Horror,2.86
3022.0,"General, The (1927)",Comedy,4.37
3023.0,My Best Girl (1927),Comedy|Romance,
3024.0,Piranha (1978),Horror|Sci-Fi,2.35
3025.0,Rough Night in Jericho (1967),Western,3.29
3026.0,Slaughterhouse (1987),Horror,1.5
3027.0,Slaughterhouse 2 (1988),Horror,1.14
3028.0,"Taming of the Shrew, The (1967)",Comedy,3.76
3029.0,Nighthawks (1981),Action|Drama,3.27
3030.0,Yojimbo (1961),Comedy|Drama|Western,4.4
3031.0,Repossessed (1990),Comedy,2.15
3032.0,"Omega Man, The (1971)",Sci-Fi,3.54
3033.0,Spaceballs (1987),Comedy|Sci-Fi,3.28
3034.0,Robin Hood (1973),Animation|Children's,3.74
3035.0,Mister Roberts (1955),Comedy|Drama|War,4.15
3036.0,Quest for Fire (1981),Adventure,3.23
3037.0,Little Big Man (1970),Comedy|Drama|Western,4.04
3038.0,"Face in the Crowd, A (1957)",Drama,4.2
3039.0,Trading Places (1983),Comedy,3.83
3040.0,Meatballs (1979),Comedy,3.31
3041.0,Meatballs Part II (1984),Comedy,1.7
3042.0,Meatballs III (1987),Comedy,1.55
3043.0,Meatballs 4 (1992),Comedy,1.73
3044.0,Dead Again (1991),Mystery|Romance|Thriller,3.86
3045.0,Peter's Friends (1992),Comedy|Drama,3.09
3046.0,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,3.49
3047.0,Experience Preferred... But Not Essential (1982),Drama,3.56
3048.0,Under the Rainbow (1981),Comedy,2.35
3049.0,How I Won the War (1967),Comedy|War,3.24
3050.0,Light It Up (1999),Drama,3.12
3051.0,Anywhere But Here (1999),Drama,2.95
3052.0,Dogma (1999),Comedy,3.71
3053.0,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,3.02
3054.0,Pok?on: The First Movie (1998),Animation|Children's,1.98
3055.0,Felicia's Journey (1999),Thriller,3.39
3056.0,Oxygen (1999),Thriller,3.67
3057.0,Where's Marlowe? (1999),Comedy,4.0
3058.0,"Ape, The (1940)",Horror|Sci-Fi,2.17
3059.0,British Intelligence (1940),Drama,
3060.0,"Commitments, The (1991)",Comedy|Drama,3.83
3061.0,Holiday Inn (1942),Comedy|Musical,3.88
3062.0,"Longest Day, The (1962)",Action|Drama|War,3.97
3063.0,Poison Ivy (1992),Thriller,2.72
3064.0,Poison Ivy: New Seduction (1997),Thriller,2.5
3065.0,Ten Benny (1997),Drama,4.0
3066.0,Tora! Tora! Tora! (1970),War,3.7
3067.0,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,3.89
3068.0,"Verdict, The (1982)",Drama,3.87
3069.0,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,3.82
3070.0,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,3.39
3071.0,Stand and Deliver (1987),Drama,3.76
3072.0,Moonstruck (1987),Comedy,3.79
3073.0,"Sandpiper, The (1965)",Drama|Romance,3.24
3074.0,Jeremiah Johnson (1972),Western,3.79
3075.0,Repulsion (1965),Thriller,3.99
3076.0,Irma la Douce (1963),Comedy,3.71
3077.0,42 Up (1998),Documentary,4.23
3078.0,Liberty Heights (1999),Drama,3.65
3079.0,Mansfield Park (1999),Drama,3.88
3080.0,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,
3081.0,Sleepy Hollow (1999),Horror|Romance,3.52
3082.0,"World Is Not Enough, The (1999)",Action|Thriller,3.38
3083.0,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,4.09
3084.0,Home Page (1999),Documentary,3.5
3085.0,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,2.5
3086.0,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,3.58
3087.0,Scrooged (1988),Comedy,3.48
3088.0,Harvey (1950),Comedy,4.09
3089.0,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,4.36
3090.0,Matewan (1987),Drama,4.14
3091.0,Kagemusha (1980),Drama|War,4.28
3092.0,Chushingura (1962),Drama,4.0
3093.0,McCabe & Mrs. Miller (1971),Drama|Western,3.7
3094.0,Maurice (1987),Drama|Romance,3.85
3095.0,"Grapes of Wrath, The (1940)",Drama,4.13
3096.0,My Man Godfrey (1957),Comedy,3.96
3097.0,"Shop Around the Corner, The (1940)",Comedy|Romance,4.04
3098.0,"Natural, The (1984)",Drama,3.83
3099.0,Shampoo (1975),Comedy|Romance,3.24
3100.0,"River Runs Through It, A (1992)",Drama,3.76
3101.0,Fatal Attraction (1987),Thriller,3.67
3102.0,Jagged Edge (1985),Thriller,3.64
3103.0,Stanley & Iris (1990),Drama|Romance,3.06
3104.0,Midnight Run (1988),Action|Adventure|Comedy|Crime,3.86
3105.0,Awakenings (1990),Drama,3.78
3106.0,Come See the Paradise (1990),Drama|Romance,3.24
3107.0,Backdraft (1991),Action|Drama,3.44
3108.0,"Fisher King, The (1991)",Comedy|Drama|Romance,3.63
3109.0,"River, The (1984)",Drama,3.22
3110.0,Country (1984),Drama,3.39
3111.0,Places in the Heart (1984),Drama,3.7
3112.0,'Night Mother (1986),Drama,3.37
3113.0,End of Days (1999),Action|Thriller,2.63
3114.0,Toy Story 2 (1999),Animation|Children's|Comedy,4.22
3115.0,Flawless (1999),Drama,3.16
3116.0,Miss Julie (1999),Drama,2.73
3117.0,Ride with the Devil (1999),Drama|Romance|War,3.3
3118.0,Tumbleweeds (1999),Drama,3.53
3119.0,Bay of Blood (Reazione a catena) (1971),Horror,1.67
3120.0,"Distinguished Gentleman, The (1992)",Comedy,3.02
3121.0,"Hitch-Hiker, The (1953)",Film-Noir,3.56
3122.0,Santa Fe Trail (1940),Drama|Romance|Western,3.38
3123.0,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,1.0
3124.0,Agnes Browne (1999),Comedy|Drama,3.32
3125.0,"End of the Affair, The (1999)",Drama,3.52
3126.0,"End of the Affair, The (1955)",Drama,4.0
3127.0,Holy Smoke (1999),Drama,3.23
3128.0,"Map of the World, A (1999)",Drama,3.45
3129.0,Sweet and Lowdown (1999),Comedy|Drama,3.7
3130.0,Bonfire of the Vanities (1990),Comedy,2.37
3131.0,Broadway Damage (1997),Comedy,3.5
3132.0,Daddy Long Legs (1919),Comedy,3.63
3133.0,Go West (1925),Comedy,3.71
3134.0,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,4.34
3135.0,"Great Santini, The (1979)",Drama,3.95
3136.0,"James Dean Story, The (1957)",Documentary,3.0
3137.0,"Sea Wolves, The (1980)",Action|War,3.81
3138.0,Stealing Home (1988),Drama,3.2
3139.0,Tarzan the Fearless (1933),Action|Adventure,3.18
3140.0,"Three Ages, The (1923)",Comedy,3.44
3141.0,"Two Jakes, The (1990)",Drama,3.05
3142.0,U2: Rattle and Hum (1988),Documentary|Musical,3.38
3143.0,Hell in the Pacific (1968),Drama|War,3.7
3144.0,"Glass Bottom Boat, The (1966)",Comedy|Romance,3.27
3145.0,"Cradle Will Rock, The (1999)",Drama,3.36
3146.0,Deuce Bigalow: Male Gigolo (1999),Comedy,2.76
3147.0,"Green Mile, The (1999)",Drama|Thriller,4.15
3148.0,"Cider House Rules, The (1999)",Drama,3.95
3149.0,Diamonds (1999),Mystery,2.44
3150.0,"War Zone, The (1999)",Drama,3.68
3151.0,"Bat Whispers, The (1930)",Crime|Drama|Mystery,2.0
3152.0,"Last Picture Show, The (1971)",Drama,3.97
3153.0,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,3.62
3154.0,Blood on the Sun (1945),Drama|War,3.5
3155.0,Anna and the King (1999),Drama|Romance,3.41
3156.0,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,2.91
3157.0,Stuart Little (1999),Children's|Comedy,3.15
3158.0,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,3.64
3159.0,Fantasia 2000 (1999),Animation|Children's|Musical,3.81
3160.0,Magnolia (1999),Drama,3.89
3161.0,Onegin (1999),Drama,3.47
3162.0,Simpatico (1999),Comedy|Drama,2.48
3163.0,Topsy-Turvy (1999),Drama,3.7
3164.0,"Alley Cats, The (1968)",Drama,4.0
3165.0,Boiling Point (1993),Action|Drama,2.62
3166.0,Brenda Starr (1989),Adventure,1.17
3167.0,Carnal Knowledge (1971),Drama,3.63
3168.0,Easy Rider (1969),Adventure|Drama,3.77
3169.0,"Falcon and the Snowman, The (1984)",Drama,3.51
3170.0,Hi-Yo Silver (1940),Western,
3171.0,Room at the Top (1959),Drama,3.92
3172.0,Ulysses (Ulisse) (1954),Adventure,5.0
3173.0,Any Given Sunday (1999),Drama,3.13
3174.0,Man on the Moon (1999),Comedy|Drama,3.49
3175.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,3.77
3176.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,3.5
3177.0,Next Friday (1999),Comedy,2.6
3178.0,"Hurricane, The (1999)",Drama,3.85
3179.0,Angela's Ashes (1999),Drama,3.41
3180.0,Play it to the Bone (1999),Comedy|Drama,2.2
3181.0,Titus (1999),Drama,3.71
3182.0,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,3.96
3183.0,"Third Miracle, The (1999)",Drama,3.62
3184.0,Montana (1998),Action|Comedy|Crime|Drama,3.0
3185.0,Snow Falling on Cedars (1999),Drama,3.41
3186.0,"Girl, Interrupted (1999)",Drama,3.48
3187.0,Trans (1998),Drama,3.0
3188.0,"Life and Times of Hank Greenberg, The (1998)",Documentary,3.7
3189.0,My Dog Skip (1999),Comedy,3.64
3190.0,Supernova (2000),Adventure|Sci-Fi,2.15
3191.0,"Quarry, The (1998)",Drama,
3192.0,"Terrorist, The (Malli) (1998)",Drama,4.08
3193.0,Creature (1999),Documentary,
3194.0,"Way We Were, The (1973)",Drama,3.3
3195.0,Tess of the Storm Country (1922),Drama,
3196.0,Stalag 17 (1953),Drama|War,4.23
3197.0,"Presidio, The (1988)",Action,3.3
3198.0,Papillon (1973),Drama,4.07
3199.0,Pal Joey (1957),Comedy|Musical|Romance,3.35
3200.0,"Last Detail, The (1973)",Comedy|Drama,3.85
3201.0,Five Easy Pieces (1970),Drama,3.95
3202.0,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,1.0
3203.0,Dead Calm (1989),Thriller,3.68
3204.0,"Boys from Brazil, The (1978)",Thriller,3.66
3205.0,Black Sunday (La Maschera Del Demonio) (1960),Horror,2.25
3206.0,Against All Odds (1984),Romance,3.25
3207.0,"Snows of Kilimanjaro, The (1952)",Adventure,3.2
3208.0,Loaded Weapon 1 (1993),Action|Comedy,2.76
3209.0,"Loves of Carmen, The (1948)",Drama,1.0
3210.0,Fast Times at Ridgemont High (1982),Comedy,3.84
3211.0,"Cry in the Dark, A (1988)",Drama,3.52
3212.0,Born to Win (1971),Drama,2.5
3213.0,Batman: Mask of the Phantasm (1993),Animation|Children's,3.56
3214.0,American Flyers (1985),Drama,3.33
3215.0,Voyage of the Damned (1976),Drama,3.18
3216.0,Vampyros Lesbos (Las Vampiras) (1970),Horror,3.33
3217.0,"Star Is Born, A (1937)",Drama,3.35
3218.0,Poison (1991),Drama,3.19
3219.0,Pacific Heights (1990),Thriller,3.26
3220.0,Night Tide (1961),Drama,2.0
3221.0,"Draughtsman's Contract, The (1982)",Drama,3.41
3222.0,Carmen (1984),Drama,4.17
3223.0,"Zed & Two Noughts, A (1985)",Drama,3.41
3224.0,Woman in the Dunes (Suna no onna) (1964),Drama,4.05
3225.0,Down to You (2000),Comedy|Romance,2.69
3226.0,Hellhounds on My Trail (1999),Documentary,
3227.0,"Not Love, Just Frenzy (M? que amor, frenes? (1996)",Comedy|Drama|Thriller,
3228.0,Wirey Spindell (1999),Comedy,1.0
3229.0,Another Man's Poison (1952),Crime|Drama,4.0
3230.0,"Odessa File, The (1974)",Thriller,3.67
3231.0,"Saphead, The (1920)",Comedy,
3232.0,Seven Chances (1925),Comedy,4.0
3233.0,Smashing Time (1967),Comedy,5.0
3234.0,Train Ride to Hollywood (1978),Comedy,
3235.0,Where the Buffalo Roam (1980),Comedy,3.0
3236.0,Zachariah (1971),Western,3.5
3237.0,Kestrel's Eye (Falkens ?a) (1998),Documentary,1.0
3238.0,Eye of the Beholder (1999),Thriller,2.13
3239.0,Isn't She Great? (2000),Comedy,2.38
3240.0,"Big Tease, The (1999)",Comedy,3.27
3241.0,"Cup, The (Ph?pa) (1999)",Comedy,3.67
3242.0,Santitos (1997),Comedy,3.67
3243.0,Encino Man (1992),Comedy,2.5
3244.0,"Goodbye Girl, The (1977)",Comedy|Romance,3.7
3245.0,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,4.8
3246.0,Malcolm X (1992),Drama,3.9
3247.0,Sister Act (1992),Comedy|Crime,3.17
3248.0,Sister Act 2: Back in the Habit (1993),Comedy,2.54
3249.0,"Hand That Rocks the Cradle, The (1992)",Thriller,3.14
3250.0,Alive (1993),Drama,3.4
3251.0,Agnes of God (1985),Drama|Mystery,3.38
3252.0,Scent of a Woman (1992),Drama,3.71
3253.0,Wayne's World (1992),Comedy,3.6
3254.0,Wayne's World 2 (1993),Comedy,2.88
3255.0,"League of Their Own, A (1992)",Comedy|Drama,3.68
3256.0,Patriot Games (1992),Action|Thriller,3.75
3257.0,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,2.86
3258.0,Death Becomes Her (1992),Comedy,2.75
3259.0,Far and Away (1992),Drama|Romance,3.37
3260.0,Howards End (1992),Drama,3.73
3261.0,Singles (1992),Comedy|Drama|Romance,3.48
3262.0,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,2.97
3263.0,White Men Can't Jump (1992),Comedy,3.19
3264.0,Buffy the Vampire Slayer (1992),Comedy|Horror,3.09
3265.0,Hard-Boiled (Lashou shentan) (1992),Action|Crime,4.14
3266.0,Man Bites Dog (C'est arriv?pr? de chez vous) (1992),Action|Comedy|Crime|Drama,3.66
3267.0,"Mariachi, El (1992)",Action|Thriller,3.69
3268.0,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1.78
3269.0,Forever Young (1992),Adventure|Romance|Sci-Fi,3.2
3270.0,"Cutting Edge, The (1992)",Drama,3.29
3271.0,Of Mice and Men (1992),Drama,3.85
3272.0,Bad Lieutenant (1992),Crime|Drama,3.2
3273.0,Scream 3 (2000),Horror|Mystery|Thriller,2.73
3274.0,Single White Female (1992),Action,3.11
3275.0,"Boondock Saints, The (1999)",Action|Comedy,3.62
3276.0,Gun Shy (2000),Comedy,2.65
3277.0,Beloved/Friend (Amigo/Amado) (1999),Drama,4.0
3278.0,Gendernauts (1999),Documentary,
3279.0,Knockout (1999),Action|Adventure,
3280.0,"Baby, The (1973)",Horror,5.0
3281.0,"Brandon Teena Story, The (1998)",Documentary,4.04
3282.0,Different for Girls (1996),Comedy,3.7
3283.0,Minnie and Moskowitz (1971),Action,3.47
3284.0,They Might Be Giants (1971),Comedy|Romance,3.73
3285.0,"Beach, The (2000)",Adventure|Drama,2.7
3286.0,Snow Day (2000),Comedy,2.21
3287.0,"Tigger Movie, The (2000)",Animation|Children's,2.73
3288.0,Cotton Mary (1999),Drama,3.0
3289.0,Not One Less (Yi ge dou bu neng shao) (1999),Drama,3.77
3290.0,Soft Toilet Seats (1999),Comedy,3.0
3291.0,Trois (2000),Thriller,2.0
3292.0,"Big Combo, The (1955)",Film-Noir,3.83
3293.0,Conceiving Ada (1997),Drama|Sci-Fi,3.4
3294.0,Eaten Alive (1976),Horror,2.5
3295.0,Raining Stones (1993),Drama,3.5
3296.0,To Sir with Love (1967),Drama,3.79
3297.0,With Byrd at the South Pole (1930),Documentary,2.0
3298.0,Boiler Room (2000),Drama,3.46
3299.0,Hanging Up (2000),Comedy|Drama,2.3
3300.0,Pitch Black (2000),Action|Sci-Fi,3.3
3301.0,"Whole Nine Yards, The (2000)",Comedy|Crime,3.38
3302.0,Beautiful People (1999),Comedy,3.34
3303.0,Black Tar Heroin: The Dark End of the Street (1999),Documentary,3.5
3304.0,Blue Collar (1978),Crime|Drama,3.57
3305.0,Bluebeard (1944),Film-Noir|Horror,4.0
3306.0,"Circus, The (1928)",Comedy,3.96
3307.0,City Lights (1931),Comedy|Drama|Romance,4.39
3308.0,"Flamingo Kid, The (1984)",Comedy|Drama,3.2
3309.0,"Dog's Life, A (1920)",Comedy,3.67
3310.0,"Kid, The (1921)",Action,3.79
3311.0,"Man from Laramie, The (1955)",Western,3.79
3312.0,"McCullochs, The (1975)",Drama,1.0
3313.0,Class Reunion (1982),Comedy,2.25
3314.0,"Big Trees, The (1952)",Action|Drama,3.25
3315.0,Happy Go Lovely (1951),Musical,2.0
3316.0,Reindeer Games (2000),Action|Thriller,2.77
3317.0,Wonder Boys (2000),Comedy|Drama,3.95
3318.0,Deterrence (1998),Thriller,3.48
3319.0,Judy Berlin (1999),Drama,3.11
3320.0,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,3.51
3321.0,"Waiting Game, The (2000)",Comedy,2.0
3322.0,3 Strikes (2000),Comedy,2.75
3323.0,Chain of Fools (2000),Comedy|Crime,3.0
3324.0,Drowning Mona (2000),Comedy,2.76
3325.0,"Next Best Thing, The (2000)",Comedy|Drama,2.33
3326.0,What Planet Are You From? (2000),Comedy|Sci-Fi,2.86
3327.0,Beyond the Mat (2000),Documentary,3.53
3328.0,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,3.84
3329.0,"Year My Voice Broke, The (1987)",Drama,3.81
3330.0,Splendor in the Grass (1961),Drama,3.76
3331.0,My Tutor (1983),Drama,2.31
3332.0,"Legend of Lobo, The (1962)",Adventure|Children's,
3333.0,"Killing of Sister George, The (1968)",Drama,3.5
3334.0,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,4.08
3335.0,Jail Bait (1954),Crime|Drama,2.67
3336.0,It Happened Here (1961),Drama,3.0
3337.0,I'll Never Forget What's 'is Name (1967),Comedy|Drama,3.5
3338.0,For All Mankind (1989),Documentary,4.44
3339.0,Cross of Iron (1977),War,3.74
3340.0,Bride of the Monster (1956),Horror|Sci-Fi,2.8
3341.0,Born Yesterday (1950),Comedy,4.04
3342.0,Birdy (1984),Drama|War,3.86
3343.0,And God Created Woman (1988),Comedy|Drama|Romance,2.38
3344.0,Blood Feast (1963),Horror,2.6
3345.0,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,3.13
3346.0,Color Me Blood Red (1965),Horror,2.8
3347.0,Never Cry Wolf (1983),Drama,3.98
3348.0,"Night Visitor, The (1970)",Crime|Thriller,
3349.0,"Perils of Pauline, The (1947)",Comedy,3.4
3350.0,"Raisin in the Sun, A (1961)",Drama,3.97
3351.0,Two Thousand Maniacs! (1964),Horror,3.27
3352.0,Brown's Requiem (1998),Drama,2.67
3353.0,"Closer You Get, The (2000)",Comedy|Romance,4.0
3354.0,Mission to Mars (2000),Sci-Fi,2.6
3355.0,"Ninth Gate, The (2000)",Thriller,2.88
3356.0,Condo Painting (2000),Documentary,
3357.0,East-West (Est-ouest) (1999),Drama|Romance,3.77
3358.0,Defending Your Life (1991),Comedy|Romance,3.68
3359.0,Breaking Away (1979),Drama,4.08
3360.0,Hoosiers (1986),Drama,3.92
3361.0,Bull Durham (1988),Comedy,3.84
3362.0,Dog Day Afternoon (1975),Comedy|Crime|Drama,3.97
3363.0,American Graffiti (1973),Comedy|Drama,4.03
3364.0,"Asphalt Jungle, The (1950)",Crime|Film-Noir,3.93
3365.0,"Searchers, The (1956)",Western,4.09
3366.0,Where Eagles Dare (1969),Action|Adventure|War,3.81
3367.0,"Devil's Brigade, The (1968)",War,3.37
3368.0,"Big Country, The (1958)",Romance|Western,3.65
3369.0,Any Number Can Win (M?odie en sous-sol ) (1963),Crime,
3370.0,Betrayed (1988),Drama|Thriller,3.43
3371.0,Bound for Glory (1976),Drama,3.71
3372.0,"Bridge at Remagen, The (1969)",Action|War,3.55
3373.0,Buck and the Preacher (1972),Western,2.67
3374.0,Daughters of the Dust (1992),Drama,2.6
3375.0,Destination Moon (1950),Sci-Fi,3.34
3376.0,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1.0
3377.0,Hangmen Also Die (1943),Drama|War,3.5
3378.0,"Ogre, The (Der Unhold) (1996)",Drama,3.25
3379.0,On the Beach (1959),Drama,3.95
3380.0,Railroaded! (1947),Film-Noir,3.0
3381.0,Slaves to the Underground (1997),Comedy|Drama,3.5
3382.0,Song of Freedom (1936),Drama,5.0
3383.0,Big Fella (1937),Drama|Musical,
3384.0,"Taking of Pelham One Two Three, The (1974)",Action,3.8
3385.0,Volunteers (1985),Comedy,2.55
3386.0,JFK (1991),Drama|Mystery,3.76
3387.0,Who's Harry Crumb? (1989),Comedy,2.72
3388.0,Harry and the Hendersons (1987),Comedy,2.72
3389.0,Let's Get Harry (1986),Action|Adventure,2.71
3390.0,Shanghai Surprise (1986),Adventure,1.67
3391.0,Who's That Girl? (1987),Comedy,2.28
3392.0,She-Devil (1989),Comedy,1.94
3393.0,Date with an Angel (1987),Comedy|Fantasy,2.14
3394.0,Blind Date (1987),Comedy|Romance,2.67
3395.0,Nadine (1987),Comedy,2.84
3396.0,"Muppet Movie, The (1979)",Children's|Comedy,3.86
3397.0,"Great Muppet Caper, The (1981)",Children's|Comedy,3.74
3398.0,"Muppets Take Manhattan, The (1984)",Children's|Comedy,3.5
3399.0,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,3.13
3400.0,We're Back! A Dinosaur's Story (1993),Animation|Children's,2.52
3401.0,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,2.11
3402.0,Turtle Diary (1985),Drama,3.35
3403.0,Raise the Titanic (1980),Drama|Thriller,2.78
3404.0,Titanic (1953),Action|Drama,3.45
3405.0,"Night to Remember, A (1958)",Action|Drama,3.88
3406.0,Captain Horatio Hornblower (1951),Action|Adventure|War,3.75
3407.0,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,1.67
3408.0,Erin Brockovich (2000),Drama,3.86
3409.0,Final Destination (2000),Drama|Thriller,3.27
3410.0,Soft Fruit (1999),Comedy|Drama,4.33
3411.0,Babymother (1998),Drama,
3412.0,"Bear, The (1988)",Adventure,3.37
3413.0,Impact (1949),Crime|Drama,3.5
3414.0,Love Is a Many-Splendored Thing (1955),Romance,3.26
3415.0,"Mirror, The (Zerkalo) (1975)",Drama,3.83
3416.0,"Trial, The (Le Proc?) (1963)",Drama,3.94
3417.0,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,3.59
3418.0,Thelma & Louise (1991),Action|Drama,3.68
3419.0,Something for Everyone (1970),Comedy|Crime,3.15
3420.0,...And Justice for All (1979),Drama|Thriller,3.71
3421.0,Animal House (1978),Comedy,4.05
3422.0,She's Gotta Have It (1986),Comedy|Romance,3.4
3423.0,School Daze (1988),Drama,2.92
3424.0,Do the Right Thing (1989),Comedy|Drama,3.88
3425.0,Mo' Better Blues (1990),Drama,3.29
3426.0,Jungle Fever (1991),Drama|Romance,3.2
3427.0,Coogan's Bluff (1968),Crime,3.34
3428.0,"Champ, The (1979)",Drama,2.95
3429.0,Creature Comforts (1990),Animation|Comedy,4.34
3430.0,Death Wish (1974),Action|Drama,3.34
3431.0,Death Wish II (1982),Action|Drama,2.67
3432.0,Death Wish 3 (1985),Action|Drama,2.26
3433.0,Death Wish 4: The Crackdown (1987),Action|Drama,2.15
3434.0,Death Wish V: The Face of Death (1994),Action|Drama,2.26
3435.0,Double Indemnity (1944),Crime|Film-Noir,4.42
3436.0,Dying Young (1991),Drama|Romance,2.79
3437.0,Cool as Ice (1991),Drama,2.0
3438.0,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,2.68
3439.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,2.13
3440.0,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,1.92
3441.0,Red Dawn (1984),Action|War,3.28
3442.0,Band of the Hand (1986),Action,2.31
3443.0,Born American (1986),Action|Drama|Thriller,3.8
3444.0,Bloodsport (1988),Action,3.23
3445.0,Eyes of Laura Mars (1978),Mystery|Thriller,3.19
3446.0,Funny Bones (1995),Comedy,3.41
3447.0,"Good Earth, The (1937)",Drama,3.72
3448.0,"Good Morning, Vietnam (1987)",Comedy|Drama|War,3.73
3449.0,"Good Mother, The (1988)",Drama,2.97
3450.0,Grumpy Old Men (1993),Comedy,3.42
3451.0,Guess Who's Coming to Dinner (1967),Comedy|Drama,3.92
3452.0,Romeo Must Die (2000),Action|Romance,3.14
3453.0,Here on Earth (2000),Drama|Romance,2.48
3454.0,Whatever It Takes (2000),Comedy|Romance,2.7
3455.0,Buddy Boy (1999),Drama|Thriller,
3456.0,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,3.94
3457.0,Waking the Dead (1999),Drama,2.99
3458.0,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,3.0
3459.0,Gothic (1986),Drama|Horror,2.77
3460.0,Hillbillys in a Haunted House (1967),Comedy,1.0
3461.0,Lord of the Flies (1963),Adventure|Drama|Thriller,3.67
3462.0,Modern Times (1936),Comedy,4.24
3463.0,Last Resort (1994),Comedy,1.8
3464.0,Solar Crisis (1993),Sci-Fi|Thriller,2.45
3465.0,That's Life! (1986),Drama,2.78
3466.0,Heart and Souls (1993),Comedy|Fantasy,3.55
3467.0,Hud (1963),Drama|Western,4.02
3468.0,"Hustler, The (1961)",Drama,4.24
3469.0,Inherit the Wind (1960),Drama,4.28
3470.0,Dersu Uzala (1974),Adventure|Drama,4.33
3471.0,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,4.01
3472.0,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,1.75
3473.0,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,3.42
3474.0,Retroactive (1997),Sci-Fi|Thriller,3.19
3475.0,"Place in the Sun, A (1951)",Drama|Romance,3.96
3476.0,Jacob's Ladder (1990),Horror|Mystery|Thriller,3.58
3477.0,Empire Records (1995),Comedy|Drama,3.04
3478.0,"Bamba, La (1987)",Drama,3.33
3479.0,Ladyhawke (1985),Adventure|Fantasy|Romance,3.67
3480.0,Lucas (1986),Drama,3.63
3481.0,High Fidelity (2000),Comedy,3.93
3482.0,Price of Glory (2000),Drama,3.0
3483.0,"Road to El Dorado, The (2000)",Animation|Children's,3.01
3484.0,"Skulls, The (2000)",Thriller,2.73
3485.0,Autopsy (Macchie Solari) (1975),Horror,1.5
3486.0,Devil Girl From Mars (1954),Sci-Fi,3.1
3487.0,"Dorado, El (1967)",Western,3.72
3488.0,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,2.0
3489.0,Hook (1991),Adventure|Fantasy,3.02
3490.0,Horror Express (1972),Horror,2.65
3491.0,My Chauffeur (1986),Comedy,2.94
3492.0,"Son of the Sheik, The (1926)",Adventure,3.57
3493.0,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,1.0
3494.0,True Grit (1969),Adventure|Western,3.74
3495.0,Roadside Prophets (1992),Comedy|Drama,3.75
3496.0,Madame Sousatzka (1988),Drama,3.22
3497.0,Max Dugan Returns (1983),Comedy,3.05
3498.0,Midnight Express (1978),Drama,4.01
3499.0,Misery (1990),Horror,3.83
3500.0,Mr. Saturday Night (1992),Comedy|Drama,2.71
